year,avgTemp,minTemp,maxTemp,rainFall,accomodation(1000),concert,culture,food,history,sport,nature,rest,shopping
2017-03-16,8.7,5.3,12.1,0,1.073,0.027,0.236,2.031,0.036,0.186,1.257,0.263,0.21
2017-03-17,9.4,5,13.2,0,1.543,0.018,0.258,2.548,0.062,0.297,1.503,0.34,0.249
2017-03-18,10.7,7.1,14.6,0,1.723,0.034,0.418,3.635,0.086,0.393,1.859,0.433,0.347
2017-03-19,12.7,7.4,15.7,0,1.403,0.031,0.292,3.559,0.09,0.336,2.228,0.449,0.309
2017-03-20,11.8,9.9,13.8,23,0.986,0.05,0.38,2.343,0.024,0.112,0.787,0.303,0.245
2017-03-21,9.3,7.4,11.4,0.9,0.935,0.025,0.262,1.923,0.054,0.178,1.354,0.276,0.249
2017-03-22,9.2,5.3,12,0,0.978,0.026,0.221,1.806,0.055,0.2,1.276,0.254,0.197
2017-03-23,10,8,13.5,6.4,1.245,0.027,0.307,2.244,0.048,0.174,1.257,0.285,0.182
2017-03-24,11.3,7.4,14.7,0,1.491,0.033,0.275,2.607,0.06,0.29,1.521,0.364,0.291
2017-03-25,9.9,8.3,11.5,2.9,1.89,0.059,0.496,3.762,0.07,0.302,1.754,0.49,0.36
2017-03-26,8.7,6.8,11.3,0,1.649,0.039,0.45,3.724,0.07,0.351,1.965,0.538,0.325
2017-03-27,10.2,8.2,12.7,0,1.194,0.027,0.3,2.572,0.068,0.222,1.581,0.434,0.296
2017-03-28,11.7,6.9,14.8,0.3,1.019,0.038,0.275,2.13,0.079,0.256,1.481,0.384,0.233
2017-03-29,14.4,11,17.9,0,1.092,0.035,0.287,2.021,0.056,0.207,1.482,0.364,0.235
2017-03-30,12.8,11.1,15,0,1.369,0.029,0.28,2.277,0.055,0.272,1.495,0.292,0.214
2017-03-31,10.7,9.4,12.9,13.4,1.673,0.045,0.442,2.91,0.063,0.254,1.352,0.372,0.276
2017-04-01,10.6,9.1,13.4,0,2.047,0.03,0.41,3.925,0.11,0.435,2.166,0.509,0.306
2017-04-02,12,8.8,16.1,0,1.725,0.035,0.352,3.907,0.086,0.427,2.203,0.527,0.359
2017-04-03,13.6,8.5,17.8,0,1.167,0.018,0.25,2.599,0.083,0.301,1.858,0.423,0.239
2017-04-04,14.5,10.5,18.2,0,1.072,0.019,0.302,2.217,0.067,0.262,1.579,0.355,0.272
2017-04-05,18.6,14.7,23.1,0.4,1.005,0.029,0.35,2.101,0.045,0.192,1.088,0.293,0.225
2017-04-06,16.6,14.1,20.2,17.4,1.296,0.066,0.439,2.313,0.021,0.128,0.863,0.335,0.213
2017-04-07,14.8,11.4,18.8,0,1.787,0.031,0.37,2.845,0.065,0.396,1.714,0.485,0.277
2017-04-08,14.4,11.3,18.4,0,2.121,0.048,0.371,4.119,0.095,0.507,2.228,0.555,0.316
2017-04-09,13.6,10.8,15.8,0,1.799,0.043,0.445,4.052,0.094,0.44,1.973,0.561,0.362
2017-04-10,13.4,12.3,14.6,3.9,1.3,0.048,0.41,2.631,0.054,0.241,1.274,0.448,0.297
2017-04-11,12.3,10.6,15.9,9.1,1.071,0.03,0.32,2.31,0.061,0.218,1.47,0.364,0.257
2017-04-12,13.5,11.4,17.2,0,1.305,0.026,0.258,2.181,0.06,0.239,1.531,0.348,0.237
2017-04-13,16,11.7,20.2,0,1.633,0.023,0.302,2.675,0.074,0.326,1.85,0.432,0.246
2017-04-14,18.3,11.6,24.1,0,1.954,0.054,0.331,3.429,0.067,0.437,1.95,0.518,0.339
2017-04-15,18.9,15.5,22.1,0,2.218,0.062,0.426,4.395,0.102,0.538,2.609,0.601,0.365
2017-04-16,16.6,14,21.8,0,1.929,0.033,0.431,4.13,0.087,0.52,2.609,0.638,0.37
2017-04-17,16.7,12.2,22,14.4,1.297,0.076,0.546,2.979,0.041,0.163,1.167,0.543,0.394
2017-04-18,16.2,12.3,25,0,1.182,0.014,0.257,2.386,0.074,0.29,1.727,0.391,0.267
2017-04-19,14.9,12.1,18,0,1.277,0.037,0.262,2.392,0.054,0.35,1.671,0.369,0.248
2017-04-20,15,13.3,18.2,0,1.597,0.021,0.32,2.59,0.055,0.301,1.484,0.428,0.259
2017-04-21,14.3,12.3,17.3,0,1.92,0.025,0.342,3.138,0.057,0.378,1.859,0.484,0.26
2017-04-22,13.9,11,17.4,0,2.24,0.037,0.452,4.355,0.079,0.592,2.56,0.63,0.45
2017-04-23,14.4,10.2,17.6,0,1.913,0.049,0.44,4.07,0.083,0.498,2.803,0.594,0.31
2017-04-24,17.2,12,22,0,1.324,0.026,0.31,2.857,0.05,0.292,1.887,0.458,0.283
2017-04-25,18.3,15.7,21.3,0,1.145,0.029,0.292,2.374,0.056,0.249,1.674,0.416,0.238
2017-04-26,15.6,13.6,18.4,6.2,1.334,0.028,0.35,2.343,0.033,0.225,1.362,0.376,0.222
2017-04-27,14.5,12.2,17.8,0,1.544,0.036,0.304,2.578,0.053,0.307,1.739,0.402,0.267
2017-04-28,18.4,14.1,21.8,0,1.975,0.031,0.379,3.375,0.066,0.409,2.02,0.496,0.227
2017-04-29,19.6,15.5,24.1,0,2.752,0.082,0.547,5.213,0.094,0.685,2.917,0.683,0.395
2017-04-30,24.5,20.2,27.6,0,3.495,0.072,0.695,6.766,0.132,0.79,3.67,0.85,0.429
2017-05-01,18.2,15.1,23.1,0,3.463,0.056,0.731,6.684,0.13,0.857,3.854,0.946,0.414
2017-05-02,18.1,16.5,21.5,0,3.683,0.082,0.897,6.423,0.166,0.816,3.743,1.019,0.513
2017-05-03,19.7,15.5,25.3,0,3.932,0.083,0.89,7.424,0.374,1,4.304,1.031,0.467
2017-05-04,20.8,16.7,26.9,5.8,3.793,0.099,0.989,7.111,0.139,0.96,3.819,1.024,0.492
2017-05-05,20.5,17.1,25.1,0.3,3.632,0.14,1.582,7.477,0.149,0.855,3.966,1.105,0.519
2017-05-06,16.7,15.2,20.3,0,3.068,0.085,0.858,6.256,0.136,0.908,3.885,1.033,0.505
2017-05-07,20,14.7,24.4,0,2.691,0.068,0.64,5.494,0.094,0.746,3.367,0.889,0.48
2017-05-08,18.6,16.5,22.1,0.8,1.704,0.047,0.456,3.594,0.05,0.4,2.386,0.573,0.314
2017-05-09,16.3,14.2,19.4,4.3,1.061,0.076,0.568,3.159,0.046,0.258,1.552,0.483,0.305
2017-05-10,15.8,14.2,18.6,1.5,0.916,0.022,0.284,1.98,0.036,0.279,1.335,0.298,0.22
2017-05-11,23.7,15.1,28.1,0,1.318,0.029,0.243,2.172,0.049,0.29,1.441,0.331,0.25
2017-05-12,17.9,15.6,20.7,25.3,1.739,0.053,0.494,2.686,0.034,0.267,1.178,0.458,0.306
2017-05-13,18.7,15.1,23.1,0,1.971,0.039,0.461,3.783,0.071,0.543,2.673,0.531,0.323
2017-05-14,17.2,13.7,23.2,0,1.701,0.043,0.386,3.777,0.052,0.451,2.458,0.532,0.359
2017-05-15,17.5,14.5,21.3,0,1.216,0.033,0.282,2.527,0.039,0.287,1.785,0.438,0.258
2017-05-16,17.8,15,20.3,0,1.157,0.03,0.308,2.409,0.031,0.306,1.583,0.38,0.239
2017-05-17,18.9,15.6,21.4,0,1.342,0.025,0.241,2.228,0.044,0.313,1.646,0.334,0.273
2017-05-18,20,16,23.6,0,1.641,0.041,0.275,2.662,0.042,0.355,1.786,0.343,0.22
2017-05-19,20.2,16.9,24.3,0,2.025,0.028,0.332,3.18,0.042,0.443,2.08,0.485,0.293
2017-05-20,20.2,17.7,23.7,0,2.265,0.054,0.41,4.449,0.066,0.63,2.764,0.568,0.363
2017-05-21,21.8,17.8,27.8,0,1.88,0.029,0.456,4.288,0.087,0.526,2.66,0.549,0.348
2017-05-22,22,17.6,27.5,0,1.385,0.017,0.284,3.025,0.051,0.361,2.136,0.442,0.346
2017-05-23,20.9,18.1,26.6,0,1.261,0.031,0.308,2.531,0.033,0.333,1.639,0.396,0.249
2017-05-24,20,18.2,23.2,0.5,1.232,0.038,0.299,2.36,0.044,0.267,1.447,0.356,0.229
2017-05-25,20,16.3,25.1,0,1.426,0.023,0.235,2.523,0.047,0.311,1.71,0.305,0.262
2017-05-26,17.5,14.8,21.4,0,1.936,0.034,0.404,3.125,0.059,0.46,2.002,0.501,0.294
2017-05-27,17.8,13.6,21.5,0,2.328,0.043,0.42,4.48,0.087,0.638,2.727,0.582,0.476
2017-05-28,20.6,16.8,23.3,0,1.949,0.06,0.408,4.299,0.075,0.577,2.721,0.54,0.354
2017-05-29,22.8,18.3,27.1,0,1.387,0.029,0.28,2.994,0.04,0.385,2.008,0.43,0.32
2017-05-30,22.6,19.4,26.8,0,1.174,0.036,0.296,2.396,0.031,0.349,1.748,0.388,0.286
2017-05-31,21.9,18.5,26.3,0,1.021,0.025,0.261,2.15,0.031,0.231,1.46,0.345,0.233
2017-06-01,21.2,18.3,25.4,0,1.371,0.045,0.285,2.523,0.054,0.303,1.566,0.334,0.228
2017-06-02,20.2,17.2,25.6,0,2.142,0.034,0.37,3.525,0.047,0.46,2.225,0.446,0.332
2017-06-03,20.4,17.5,24.1,0,2.965,0.081,0.577,5.568,0.079,0.723,3.117,0.687,0.403
2017-06-04,20.3,16.7,23,0,2.979,0.077,0.696,6.261,0.088,0.896,3.66,0.891,0.507
2017-06-05,21.9,19.4,27.1,0,2.438,0.049,0.524,5.237,0.094,0.694,3.164,0.776,0.405
2017-06-06,20.9,18.9,24.9,3.9,2.059,0.122,1.038,4.986,0.03,0.275,1.613,0.614,0.488
2017-06-07,19.9,17.9,25.1,1.2,1.593,0.035,0.403,3.149,0.055,0.386,1.965,0.486,0.388
2017-06-08,20.4,17.5,24.8,0,1.838,0.028,0.347,3.229,0.044,0.426,2.189,0.494,0.292
2017-06-09,23.4,18.9,26.9,0,2.04,0.033,0.372,3.5,0.064,0.453,2.231,0.45,0.309
2017-06-10,22.9,20.4,25.7,0.9,2.394,0.05,0.51,4.433,0.075,0.541,2.473,0.546,0.403
2017-06-11,21.6,19.9,26.2,0,2.055,0.08,0.453,4.552,0.076,0.565,2.562,0.627,0.394
2017-06-12,20.5,18.9,23.3,0,1.711,0.035,0.353,3.423,0.055,0.379,2.147,0.545,0.412
2017-06-13,19.1,17.7,21.3,0,1.595,0.043,0.421,3.1,0.075,0.406,2.159,0.538,0.315
2017-06-14,20.1,17.3,24.8,0,1.664,0.042,0.306,3.275,0.051,0.421,2.184,0.492,0.33
2017-06-15,21.9,17.8,26.2,0,1.81,0.027,0.392,3.335,0.068,0.408,2.214,0.5,0.304
2017-06-16,22.2,20.5,24.7,0,2.197,0.047,0.377,3.851,0.07,0.502,2.407,0.555,0.314
2017-06-17,21.7,19.3,25.1,0,2.705,0.029,0.477,5.199,0.106,0.672,3.028,0.634,0.48
2017-06-18,23,20.2,28,0,2.362,0.032,0.482,4.99,0.105,0.663,3.02,0.624,0.418
2017-06-19,23.4,20.9,26,0,1.968,0.039,0.334,3.681,0.07,0.451,2.399,0.566,0.402
2017-06-20,22.3,19.6,24.4,11.7,1.687,0.066,0.672,3.576,0.042,0.254,1.305,0.51,0.395
2017-06-21,22.3,19.7,25.8,0,1.749,0.027,0.294,3.078,0.067,0.414,2.326,0.463,0.294
2017-06-22,23.1,20.8,26.6,0,1.873,0.025,0.408,3.44,0.064,0.397,2.146,0.406,0.362
2017-06-23,23.1,21.2,25.8,0,2.154,0.037,0.422,3.657,0.058,0.541,2.276,0.541,0.313
2017-06-24,22.5,21.2,24.5,2.2,2.495,0.097,0.697,5.076,0.091,0.576,2.498,0.703,0.461
2017-06-25,23.4,21.1,25.8,0,2.206,0.046,0.523,4.856,0.105,0.632,2.586,0.591,0.34
2017-06-26,23.4,21.6,26.4,0,1.828,0.044,0.473,3.772,0.064,0.396,2.121,0.52,0.356
2017-06-27,23.2,21.6,25.5,1,1.797,0.022,0.438,3.445,0.076,0.377,2.178,0.476,0.365
2017-06-28,24.1,21,26.4,0,1.759,0.052,0.415,3.301,0.071,0.392,2.187,0.436,0.293
2017-06-29,22.1,21,23.2,39.8,1.752,0.054,0.69,3.297,0.042,0.123,1.151,0.414,0.33
2017-06-30,24,21.9,26.8,0,1.96,0.044,0.438,3.408,0.077,0.352,2.045,0.479,0.256
2017-07-01,26.6,23.1,28.9,0,2.471,0.033,0.502,4.7,0.085,0.549,2.716,0.527,0.379
2017-07-02,30.3,24.8,34.7,0,2.234,0.042,0.502,4.842,0.104,0.569,2.545,0.487,0.425
2017-07-03,28.9,26.1,33.4,0,1.825,0.031,0.377,3.696,0.048,0.336,2,0.426,0.302
2017-07-04,28.9,25.5,33.9,0,1.663,0.026,0.428,3.16,0.07,0.312,2.008,0.476,0.34
2017-07-05,28.2,26.1,31.9,0.7,1.774,0.056,0.42,3.28,0.055,0.306,1.764,0.397,0.324
2017-07-06,27.9,26,32.9,0,1.957,0.05,0.465,3.481,0.057,0.334,1.795,0.452,0.325
2017-07-07,29.2,25.6,31.6,0,2.361,0.056,0.482,3.837,0.075,0.479,2.245,0.456,0.361
2017-07-08,28.2,24,32,0,2.684,0.065,0.638,4.958,0.101,0.559,2.641,0.566,0.392
2017-07-09,28.2,26.1,30.2,0,2.465,0.066,0.591,5.265,0.092,0.43,2.688,0.587,0.424
2017-07-10,30.3,27.5,34.1,0,2.111,0.038,0.488,3.903,0.064,0.362,2.292,0.516,0.352
2017-07-11,26,24.2,28.3,24.8,2.13,0.046,0.573,3.939,0.059,0.322,2.123,0.494,0.319
2017-07-12,26.8,24.6,29.3,0,2.361,0.03,0.428,3.927,0.04,0.385,2.567,0.451,0.357
2017-07-13,27.4,24.8,30.8,0,2.443,0.039,0.536,4.22,0.078,0.421,2.552,0.511,0.328
2017-07-14,28.8,26,30.7,0,2.677,0.044,0.607,4.715,0.064,0.505,2.656,0.507,0.373
2017-07-15,29.2,27.4,32.5,0,3.154,0.077,0.634,5.785,0.072,0.632,3.319,0.575,0.414
2017-07-16,30,27.1,35.5,0,2.899,0.079,0.688,6.154,0.095,0.507,3.18,0.556,0.426
2017-07-17,30.8,28.1,34.5,0,2.506,0.046,0.475,4.598,0.058,0.435,2.837,0.519,0.442
2017-07-18,29.2,26.7,31.3,7.9,2.181,0.054,0.696,4.303,0.051,0.364,2.417,0.57,0.36
2017-07-19,29.1,26.3,32.3,0,2.198,0.028,0.576,4.228,0.051,0.447,2.71,0.459,0.391
2017-07-20,31.1,27.9,34.8,0,2.358,0.039,0.558,4.236,0.054,0.376,2.769,0.415,0.317
2017-07-21,32.1,28.6,37,0,2.666,0.063,0.614,4.565,0.049,0.463,2.705,0.477,0.358
2017-07-22,30.1,27.9,34.2,0,3.156,0.086,0.731,5.877,0.073,0.554,3.352,0.511,0.44
2017-07-23,31,28.2,33.9,0,2.725,0.066,0.773,5.745,0.079,0.579,3.279,0.573,0.363
2017-07-24,31.8,29.4,34.9,0,2.717,0.06,0.719,4.633,0.051,0.45,2.85,0.564,0.382
2017-07-25,30.7,27.9,34.4,0,2.487,0.059,0.792,4.645,0.059,0.48,2.868,0.536,0.348
2017-07-26,26.8,25.5,28.8,0,2.474,0.147,0.909,4.755,0.064,0.472,2.563,0.557,0.38
2017-07-27,28.3,26.1,31.9,0,2.725,0.088,0.731,4.774,0.052,0.591,3.16,0.518,0.421
2017-07-28,28.7,25.2,32,0,3.016,0.084,0.91,5.148,0.064,0.617,3.38,0.587,0.355
2017-07-29,29.2,27.6,32,0,3.516,0.096,1.033,6.315,0.081,0.678,4.02,0.707,0.533
2017-07-30,30.6,27.7,34,0,3.537,0.118,1.064,6.821,0.113,0.704,4.551,0.756,0.506
2017-07-31,30.6,28.2,36.3,1.8,3.4,0.133,1.262,6.221,0.097,0.602,3.857,0.767,0.529
2017-08-01,31,28.3,35.7,0,3.374,0.084,1.217,6.273,0.096,0.658,4.338,0.813,0.492
2017-08-02,29.6,28.2,32.9,0,3.657,0.115,1.113,6.533,0.077,0.684,4.311,0.805,0.561
2017-08-03,30.5,26.8,35.3,0,3.607,0.113,1.123,6.644,0.095,0.758,4.322,0.792,0.453
2017-08-04,29.7,28.1,32.5,0,3.3,0.117,1.137,6.251,0.087,0.78,4.147,0.788,0.498
2017-08-05,29.9,28.4,32.7,0,3.098,0.146,1.02,6.143,0.081,0.672,3.87,0.582,0.487
2017-08-06,30.2,28.7,33.1,0,2.617,0.13,0.968,5.738,0.08,0.519,3.368,0.539,0.448
2017-08-07,30.9,28.6,34,0,2.66,0.074,0.809,4.889,0.059,0.532,3.294,0.531,0.463
2017-08-08,29.5,24.7,32.8,58.7,2.731,0.109,1.017,5.174,0.072,0.518,2.951,0.611,0.383
2017-08-09,29.2,26,31.8,11.8,2.592,0.12,0.951,5.243,0.076,0.503,3.151,0.686,0.407
2017-08-10,28.7,27.2,32,0,2.857,0.09,0.739,5.266,0.072,0.632,3.617,0.571,0.34
2017-08-11,28.8,26.5,31.6,0,3.172,0.108,0.838,5.677,0.069,0.732,3.926,0.583,0.427
2017-08-12,28.7,26.6,32.7,0,3.903,0.137,0.958,6.879,0.113,0.802,4.283,0.658,0.573
2017-08-13,27.7,26.8,30,0.5,3.64,0.097,1.087,7.652,0.096,0.847,4.147,0.761,0.494
2017-08-14,28.7,25.2,32.5,50.9,3.271,0.132,1.094,6.771,0.097,0.641,3.559,0.848,0.574
2017-08-15,28.9,27.3,32.8,1.2,3.181,0.116,0.925,6.355,0.086,0.696,3.875,0.715,0.397
2017-08-16,28.3,26.2,31.2,0,3.203,0.066,0.827,5.852,0.082,0.628,3.689,0.58,0.43
2017-08-17,27.7,25.2,30.6,2.3,3.108,0.069,0.801,5.833,0.081,0.663,3.626,0.65,0.606
2017-08-18,27.2,24.6,29.7,0,3.018,0.075,0.74,5.534,0.063,0.716,3.674,0.606,0.396
2017-08-19,27.6,25.3,33,2.9,3.05,0.094,0.861,5.987,0.088,0.635,3.3,0.651,0.517
2017-08-20,28.9,25.9,33.3,3.1,2.908,0.095,0.904,6.326,0.087,0.589,3.393,0.643,0.467
2017-08-21,28,23.9,31.7,27.4,2.7,0.062,0.667,5.192,0.085,0.474,3.115,0.54,0.427
2017-08-22,30,26.8,32.8,0.1,2.823,0.076,0.796,5.254,0.051,0.507,3.147,0.607,0.583
2017-08-23,30.7,28,33.1,0,2.869,0.064,0.763,5.486,0.08,0.536,3.194,0.586,0.433
2017-08-24,31.5,28.5,35.7,0,3.146,0.061,0.767,5.699,0.072,0.558,3.353,0.519,0.476
2017-08-25,29.6,27.9,32.5,0.6,3.376,0.055,0.796,5.571,0.068,0.542,2.843,0.612,0.417
2017-08-26,27.2,24.4,29.8,0,3.513,0.082,0.728,6.472,0.101,0.67,3.934,0.605,0.529
2017-08-27,26.6,22.7,29.7,0,3.562,0.096,0.696,6.593,0.115,0.638,3.745,0.605,0.627
2017-08-28,28.8,24.6,33.5,0,2.965,0.051,0.574,5.662,0.096,0.561,3.331,0.617,0.461
2017-08-29,26.6,23.3,28.9,0,2.668,0.059,0.728,5.313,0.104,0.508,3.06,0.666,0.51
2017-08-30,24.2,22.1,26.7,0,2.649,0.061,0.616,5.067,0.071,0.45,3.128,0.529,0.449
2017-08-31,24.3,22.7,27.4,0,2.661,0.04,0.521,4.791,0.077,0.484,3.208,0.507,0.386
2017-09-01,25.1,23.3,27.6,0,2.876,0.072,0.554,5.121,0.09,0.662,3.144,0.576,0.434
2017-09-02,23.5,21.9,25.8,0,3.163,0.045,0.623,6.312,0.106,0.822,3.586,0.661,0.642
2017-09-03,24.4,21.9,26.8,0,3.258,0.059,0.637,6.556,0.124,0.76,3.737,0.637,0.509
2017-09-04,24.5,23.6,26,3.2,3.003,0.066,0.551,5.3,0.088,0.486,2.618,0.619,0.474
2017-09-05,25.9,23,28.5,2.2,2.639,0.053,0.693,5.08,0.083,0.451,2.655,0.644,0.392
2017-09-06,27.9,24.5,32.1,19.7,2.714,0.038,0.587,4.906,0.084,0.48,2.662,0.615,0.417
2017-09-07,22.7,20.3,24.6,35.9,2.623,0.076,0.74,4.954,0.109,0.429,2.405,0.587,0.512
2017-09-08,23.7,21.2,27.1,0,2.92,0.057,0.587,5.284,0.103,0.649,3.268,0.637,0.386
2017-09-09,24.7,21,27.9,0,3.378,0.096,0.65,6.681,0.132,0.872,3.846,0.681,0.462
2017-09-10,25.9,22.2,30.3,0,3.083,0.109,0.658,6.527,0.146,0.85,3.784,0.628,0.447
2017-09-11,25.3,22.6,29.1,21.3,2.518,0.077,0.749,5.288,0.106,0.371,2.386,0.679,0.413
2017-09-12,24.5,22.3,27.6,0,2.466,0.042,0.542,4.605,0.106,0.568,3.014,0.561,0.494
2017-09-13,23.9,19.7,27.3,0,2.252,0.035,0.484,4.51,0.091,0.552,2.729,0.524,0.358
2017-09-14,24.2,21.8,26.7,0,2.495,0.058,0.522,4.714,0.11,0.589,2.693,0.554,0.457
2017-09-15,23.7,23,25,0,2.296,0.06,0.73,4.722,0.101,0.426,1.951,0.606,0.463
2017-09-16,23.3,22.7,23.5,0.2,2.418,0.097,0.841,5.477,0.078,0.329,1.787,0.601,0.501
2017-09-17,23.3,21.6,26.3,0.1,2.498,0.052,0.628,5.622,0.131,0.57,2.973,0.551,0.61
2017-09-18,23.5,20.5,26.9,0,2.213,0.045,0.407,4.686,0.108,0.573,2.796,0.519,0.411
2017-09-19,24.9,21.8,29.9,0,2.121,0.037,0.467,4.208,0.1,0.541,2.597,0.511,0.428
2017-09-20,23.9,21.5,26.2,0,1.936,0.054,0.494,3.865,0.109,0.45,2.223,0.501,0.381
2017-09-21,21.9,19,24.6,0,2.151,0.04,0.454,4.129,0.102,0.522,2.532,0.455,0.388
2017-09-22,23.6,21.6,28.1,0,2.737,0.031,0.541,4.768,0.087,0.676,2.726,0.536,0.493
2017-09-23,22.5,20.6,26.6,0,2.968,0.035,0.649,6.234,0.151,0.739,3.354,0.567,0.421
2017-09-24,23.7,20.4,29.2,0,2.396,0.033,0.592,5.705,0.141,0.747,3.411,0.61,0.489
2017-09-25,24.9,21.9,28.5,0,1.839,0.024,0.384,4.132,0.101,0.43,2.474,0.479,0.4
2017-09-26,25.8,23.9,29.6,0.4,1.703,0.034,0.466,3.555,0.068,0.425,1.975,0.423,0.377
2017-09-27,23.5,21.4,25.6,0.4,1.483,0.066,0.396,2.892,0.062,0.291,1.556,0.341,0.38
2017-09-28,22.9,21,26.2,0,1.306,0.045,0.306,2.747,0.072,0.374,1.945,0.325,0.262
2017-09-29,20.8,18.5,24.2,0,1.987,0.067,0.335,3.518,0.073,0.485,2.071,0.4,0.294
2017-09-30,22.6,18,28.2,0,3.102,0.093,0.587,5.649,0.136,0.811,3.149,0.544,0.428
2017-10-01,23.2,19.9,27,38.4,3.985,0.217,1.515,7.417,0.093,0.484,2.125,0.873,0.654
2017-10-02,22.6,21.1,26.2,67.5,3.729,0.146,1.276,8.194,0.156,0.875,4.037,1.149,0.718
2017-10-03,21.4,19.4,24,0.2,3.393,0.107,0.892,7.327,0.207,1,4.694,0.945,0.589
2017-10-04,20.9,19.1,23.1,0,3.419,0.168,0.936,5.762,0.241,0.877,4.455,1.071,0.64
2017-10-05,20.7,17.1,22.5,8.4,3.598,0.154,1.263,7.6,0.235,1,4.001,1.038,0.669
2017-10-06,20.7,17,23.1,10.6,3.392,0.164,1.351,7.589,0.192,0.907,4.153,1.097,0.655
2017-10-07,21.3,20.4,22.9,0,3.156,0.134,0.859,7.005,0.219,1,4.626,0.874,0.724
2017-10-08,22.8,19.7,25.2,0,2.545,0.132,0.791,6.169,0.193,0.933,4.115,0.81,0.508
2017-10-09,23.4,19.7,25.9,0,1.736,0.079,0.515,4.714,0.139,0.719,3.162,0.577,0.394
2017-10-10,24.2,21.7,27.4,0,1.186,0.037,0.29,2.925,0.065,0.339,2.039,0.308,0.319
2017-10-11,20.9,18.1,25.7,0,1.096,0.055,0.3,2.601,0.043,0.307,1.49,0.298,0.253
2017-10-12,17.5,15.7,18.7,0.8,1.16,0.063,0.454,2.581,0.058,0.279,1.262,0.299,0.339
2017-10-13,17.6,15.2,19.8,0,1.579,0.059,0.305,2.831,0.061,0.376,1.893,0.322,0.255
2017-10-14,18.6,17.1,20.4,0.8,2.09,0.082,0.554,4.32,0.086,0.551,2.364,0.456,0.447
2017-10-15,18.1,16,20.1,20,1.852,0.097,0.733,4.579,0.073,0.441,1.792,0.503,0.398
2017-10-16,18,16.7,20.3,15.3,1.453,0.075,0.426,3.098,0.052,0.276,1.305,0.388,0.357
2017-10-17,19.7,17.2,20.7,0,1.361,0.035,0.324,2.593,0.075,0.372,1.774,0.38,0.351
2017-10-18,19.5,19,20.4,0,1.404,0.051,0.378,2.703,0.086,0.336,1.533,0.391,0.32
2017-10-19,18.6,16.4,20.3,0,1.665,0.033,0.377,2.958,0.069,0.387,1.847,0.343,0.33
2017-10-20,19.2,16,22.1,0,2.116,0.047,0.444,3.989,0.083,0.55,2.365,0.402,0.296
2017-10-21,19.7,17.9,22,0,2.692,0.069,0.632,5.553,0.135,0.813,2.981,0.547,0.434
2017-10-22,19.8,18.7,21.4,0,2.273,0.086,0.607,5.141,0.11,0.679,2.527,0.56,0.501
2017-10-23,17.9,15.5,20.4,0,1.45,0.043,0.364,3.458,0.067,0.431,2.054,0.435,0.341
2017-10-24,17.5,14.3,21,0,1.371,0.021,0.385,2.996,0.073,0.376,1.881,0.382,0.306
2017-10-25,16.3,13.6,19.6,0,1.522,0.066,0.361,2.892,0.081,0.401,1.886,0.366,0.26
2017-10-26,17.2,12.9,21,0,1.583,0.055,0.344,3.093,0.096,0.434,1.843,0.374,0.289
2017-10-27,18.4,15.6,21,0,2.03,0.056,0.384,3.477,0.076,0.538,2.105,0.419,0.389
2017-10-28,19.7,17.8,20.5,0,2.496,0.082,0.604,5,0.104,0.621,2.527,0.529,0.422
2017-10-29,16.8,13.3,20.5,0,2.022,0.063,0.716,5.159,0.131,0.578,2.57,0.545,0.452
2017-10-30,13.2,10.6,16.2,0,1.523,0.05,0.371,3.507,0.081,0.363,1.992,0.42,0.373
2017-10-31,13.4,9.8,17.6,0,1.361,0.029,0.369,2.713,0.083,0.388,1.855,0.348,0.338
2017-11-01,14.1,10.8,18.5,0,1.475,0.038,0.283,2.778,0.065,0.304,1.65,0.346,0.291
2017-11-02,15.6,12.2,19.6,0,1.774,0.05,0.387,2.93,0.082,0.401,1.81,0.351,0.322
2017-11-03,16.1,12.9,21.2,0,2.215,0.059,0.414,3.575,0.091,0.521,1.992,0.428,0.312
2017-11-04,11.7,8.9,13.8,0,2.375,0.078,0.65,4.945,0.126,0.605,2.611,0.527,0.452
2017-11-05,11.8,8.7,15.5,0,2.193,0.071,0.518,4.858,0.14,0.69,2.773,0.49,0.376
2017-11-06,15.8,10.1,19.8,0,1.669,0.031,0.366,3.454,0.089,0.442,2.005,0.369,0.35
2017-11-07,19.8,15.7,23.8,0.1,1.692,0.04,0.444,3.03,0.075,0.362,1.734,0.364,0.365
2017-11-08,17,12.5,20.5,0,1.707,0.04,0.387,2.982,0.081,0.418,1.865,0.353,0.322
2017-11-09,14.4,10.1,19,0,1.815,0.061,0.401,3.209,0.085,0.389,1.99,0.342,0.344
2017-11-10,17.2,12.8,24.2,0,2.18,0.05,0.479,3.624,0.086,0.447,2.112,0.418,0.321
2017-11-11,12.2,10.5,14.5,0,2.495,0.077,0.61,5.084,0.131,0.726,2.652,0.513,0.463
2017-11-12,11.7,8,14.9,0,2.201,0.059,0.516,4.654,0.151,0.654,2.569,0.508,0.487
2017-11-13,13.2,9.4,17.1,0,1.565,0.041,0.399,3.369,0.108,0.378,1.946,0.395,0.332
2017-11-14,14.8,12.1,17.3,0,1.489,0.037,0.428,3.067,0.137,0.348,1.891,0.394,0.347
2017-11-15,12.6,11.1,15.3,0,1.649,0.034,0.399,3.034,0.126,0.38,1.733,0.368,0.296
