ID,avgVisitor
2020-12-09,11.90151854
2020-12-10,12.5606212
2020-12-11,13.15963098
2020-12-12,13.25127356
2020-12-13,12.58001464
2020-12-14,11.56516219
2020-12-15,11.25840632
2020-12-16,11.54508524
2020-12-17,12.16441923
2020-12-18,12.87135209
2020-12-19,12.85085247
2020-12-20,12.73096151
2020-12-21,12.35752732
2020-12-22,12.16403485
2020-12-23,12.57733689
2020-12-24,13.13464338
2020-12-25,13.35555581
2020-12-26,13.79691098
2020-12-27,13.54100718
2020-12-28,13.51378954
2020-12-29,13.00411821
2020-12-30,12.48618794
2020-12-31,13.28125479
2021-01-01,14.27170311
2021-01-02,14.69840583
2021-01-03,14.25421066
2021-01-04,13.99206749
2021-01-05,13.75445121
2021-01-06,13.94724364
2021-01-07,13.66405832
2021-01-08,14.38806022
2021-01-09,15.06838757
2021-01-10,14.95820308
2021-01-11,14.27171359
2021-01-12,14.28341335
2021-01-13,15.04698766
2021-01-14,15.47627955
2021-01-15,16.07186821
2021-01-16,15.61736968
2021-01-17,14.92948654
2021-01-18,14.71322963
2021-01-19,14.059447
2021-01-20,14.62976148
2021-01-21,15.30432558
2021-01-22,15.66511778
2021-01-23,14.93537612
2021-01-24,15.3047585
2021-01-25,14.74589234
2021-01-26,13.73594188
2021-01-27,13.8926698
2021-01-28,13.97492331
2021-01-29,14.02630513
2021-01-30,14.72873675
2021-01-31,14.48006309
2021-02-01,13.56398551
2021-02-02,12.73084616
2021-02-03,13.11744403
2021-02-04,13.48656998
2021-02-05,14.02689718
2021-02-06,14.55408612
2021-02-07,14.09289462
2021-02-08,12.81947078
2021-02-09,12.53327113
2021-02-10,12.91834453
2021-02-11,13.56092673
2021-02-12,14.32819081
2021-02-13,14.59860032
2021-02-14,14.116283
2021-02-15,12.94988756
2021-02-16,12.43128399
2021-02-17,12.1510412
2021-02-18,12.64108335
2021-02-19,13.69389408
2021-02-20,14.72606694
2021-02-21,14.50912695
2021-02-22,13.51255552
2021-02-23,12.44649463
2021-02-24,12.88037119
2021-02-25,13.04337071
2021-02-26,13.78422397
2021-02-27,14.1468096
2021-02-28,13.96308806
2021-03-01,13.27816853
2021-03-02,12.38401019
2021-03-03,12.7500861
2021-03-04,12.89312671
2021-03-05,13.96252191
2021-03-06,14.16134748
2021-03-07,13.65320529
2021-03-08,13.16895208
2021-03-09,12.88301624
2021-03-10,13.17482264
2021-03-11,13.73035457
2021-03-12,13.93403551
2021-03-13,14.50469673
2021-03-14,14.04261312
2021-03-15,13.80297732
2021-03-16,13.27965553
2021-03-17,13.49289658
2021-03-18,14.1672497
2021-03-19,14.66656984
2021-03-20,14.74157047
2021-03-21,14.03120551
2021-03-22,13.58742274
2021-03-23,13.47288796
2021-03-24,13.77122457
2021-03-25,14.20386713
2021-03-26,14.65384407
2021-03-27,15.15870828
2021-03-28,14.42163015
2021-03-29,13.93646444
2021-03-30,13.38774083
2021-03-31,13.74301414
2021-04-01,13.83676754
2021-04-02,14.46723432
2021-04-03,14.86315432
2021-04-04,13.62291064
2021-04-05,13.19776205
2021-04-06,12.99010756
2021-04-07,13.25407417
2021-04-08,13.53804555
2021-04-09,13.97723243
2021-04-10,14.23781959
2021-04-11,14.02748973
2021-04-12,13.2431655
2021-04-13,12.76635589
2021-04-14,12.88511641
2021-04-15,13.51052803
2021-04-16,14.28373391
2021-04-17,14.49497393
2021-04-18,14.00857597
2021-04-19,13.70515316
2021-04-20,13.50530727
2021-04-21,14.03390164
2021-04-22,14.8646902
2021-04-23,15.24262092
2021-04-24,15.40763569
2021-04-25,14.97720726
2021-04-26,14.46900742
2021-04-27,14.24187509
2021-04-28,14.54374241
2021-04-29,15.10254989
2021-04-30,15.16582936
2021-05-01,15.17502921
2021-05-02,14.96481017
2021-05-03,14.55425035
2021-05-04,14.38850961
2021-05-05,14.56112295
2021-05-06,15.05994549
2021-05-07,15.58507364
2021-05-08,15.66768704
2021-05-09,15.2708091
2021-05-10,14.89299509
2021-05-11,14.34037743
2021-05-12,14.43908647
2021-05-13,14.9090984
2021-05-14,15.50505526
2021-05-15,15.77270588
2021-05-16,15.02702435
2021-05-17,14.16921007
2021-05-18,13.99864926
2021-05-19,14.34944712
2021-05-20,14.0484516
2021-05-21,15.00348328
2021-05-22,15.35317888
2021-05-23,14.97681639
2021-05-24,14.37194599
2021-05-25,14.17211093
2021-05-26,13.92591669
2021-05-27,14.63483218
2021-05-28,15.2971937
2021-05-29,15.58756878
2021-05-30,15.2935643
2021-05-31,14.88704748
